"ensembl"	"hgnc_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Entrez"
"ENSG00000070915"	"ENSG00000070915"	"SLC12A3"	98,4224911209758	-1,8223713337073	0,342264964548969	-4,38949787246584	1,13612689916339e-05	0,000292983027632742	"6559"
"ENSG00000117395"	"ENSG00000117395"	"EBNA1BP2"	2790,82846458797	1,01422483013423	0,158743820807596	4,37324002031963	1,22416006092401e-05	0,000315088154811745	"10969"
"ENSG00000104368"	"ENSG00000104368"	"PLAT"	1313,97737422334	-1,04540936143984	0,165915869701349	-4,37215175827116	1,23027957264492e-05	0,000316065786059117	"5327"
"ENSG00000171246"	"ENSG00000171246"	"NPTX1"	207,859517574485	1,4773396896699	0,264867921347746	4,36949738488877	1,24532831347717e-05	0,000319329384487857	"4884"
"ENSG00000198113"	"ENSG00000198113"	"TOR4A"	2020,38954176354	0,876978232425607	0,127536102366432	4,36722012113337	1,25837890600389e-05	0,000322069307972724	"54863"
"ENSG00000114738"	"ENSG00000114738"	"MAPKAPK3"	589,012508182045	1,07181246853511	0,172304038566297	4,36328988450165	1,28120991713038e-05	0,000327297452751356	"7867"
"ENSG00000165312"	"ENSG00000165312"	"OTUD1"	792,804714384441	-0,992374813945581	0,154327235229254	-4,35681241192953	1,31970278559487e-05	0,00033587052576934	"220213"
"ENSG00000167721"	"ENSG00000167721"	"TSR1"	2506,45571738543	0,781878116947944	0,106003217007283	4,35720848845756	1,31731774447664e-05	0,00033587052576934	"55720"
"ENSG00000167703"	"ENSG00000167703"	"SLC43A2"	201,658888790884	-1,37110882943102	0,241285453545377	-4,35628760037682	1,32286937247083e-05	0,000336048309245575	"124935"
"ENSG00000107949"	"ENSG00000107949"	"BCCIP"	1059,35268979402	0,877578899024378	0,128079412392059	4,35338426848487	1,34051876596254e-05	0,000339897644643313	"56647"
"ENSG00000148344"	"ENSG00000148344"	"PTGES"	987,668479445169	-1,04209783833029	0,166277232601668	-4,34273428196956	1,40720293817294e-05	0,000356142661824585	"9536"
"ENSG00000176171"	"ENSG00000176171"	"BNIP3"	657,838356498521	0,940202305140791	0,142837567596095	4,34201110799193	1,41184393296247e-05	0,000356497473771365	"664"
"ENSG00000270231"	"ENSG00000270231"	"NBPF8"	660,707357342231	1,44043388418183	0,258063371133191	4,34170056471734	1,41384133252451e-05	0,000356497473771365	"728841"
"ENSG00000175166"	"ENSG00000175166"	"PSMD2"	7600,61622698039	0,756595110600494	0,100673278064449	4,3367527013573	1,44603160311231e-05	0,000363940227504201	"5708"
"ENSG00000185215"	"ENSG00000185215"	"TNFAIP2"	934,330426942078	-0,944308088645401	0,144034898087304	-4,33442239995887	1,46143327471632e-05	0,000367137923773754	"7127"
"ENSG00000166046"	"ENSG00000166046"	"TCP11L2"	55,3598082115179	-2,06765649241476	0,403845515499278	-4,32753720257142	1,50785882538865e-05	0,000378103236951967	"255394"
"ENSG00000184216"	"ENSG00000184216"	"IRAK1"	5990,34598284375	0,839873291887537	0,120190817666212	4,32539941055482	1,52255734836452e-05	0,000381087148075942	"3654"
"ENSG00000129595"	"ENSG00000129595"	"EPB41L4A"	451,036305402855	-1,03378972670185	0,165202542963801	-4,32069454801464	1,55538855192855e-05	0,000388590284826774	"64097"
"ENSG00000158373"	"ENSG00000158373"	"H2BC5"	270,937606577081	-1,25461721324541	0,216510403431215	-4,31673119828785	1,58356805248844e-05	0,000394905908474041	"3017"
"ENSG00000023839"	"ENSG00000023839"	"ABCC2"	260,050189219178	-1,34840880370567	0,238468336631241	-4,31255913566406	1,613757002916e-05	0,00040169863531452	"1244"
"ENSG00000112759"	"ENSG00000112759"	"SLC29A1"	645,328921923073	0,935462884523016	0,142875218668389	4,30769513607181	1,64964541773734e-05	0,000409550542769836	"2030"
"ENSG00000239521"	"ENSG00000239521"	"CASTOR3"	77,1902704241153	-1,79388660019444	0,342169815591423	-4,30747112408761	1,65131645109166e-05	0,000409550542769836	"352954"
"ENSG00000110446"	"ENSG00000110446"	"SLC15A3"	392,634698306554	-1,21073040705311	0,207295235809786	-4,29691692418075	1,73190064620818e-05	0,000428755621795828	"51296"
"ENSG00000118523"	"ENSG00000118523"	"CCN2"	1002,11582160689	-1,15066265933746	0,19353580150593	-4,29203616526737	1,77042103774889e-05	0,000437496421959872	"1490"
"ENSG00000075391"	"ENSG00000075391"	"RASAL2"	1417,34170529524	1,07497512716089	0,176681110703895	4,27309475332752	1,92778486453682e-05	0,000475520266585749	"9462"
"ENSG00000158445"	"ENSG00000158445"	"KCNB1"	698,072585552136	-1,00316001894026	0,159953589664511	-4,27098898107338	1,94608024708789e-05	0,000479165074943016	"3745"
"ENSG00000189221"	"ENSG00000189221"	"MAOA"	915,99657503101	-0,922042590699426	0,141292726025879	-4,260959552788	2,03551072771687e-05	0,000500280037339223	"4128"
"ENSG00000105401"	"ENSG00000105401"	"CDC37"	3602,72039431908	0,761765127162675	0,103689611535603	4,26045696015547	2,04009367158124e-05	0,000500502980761264	"11140"
"ENSG00000137962"	"ENSG00000137962"	"ARHGAP29"	4931,27001372354	0,831758348763814	0,120242078329719	4,256067059657	2,08054327172205e-05	0,000509508582513802	"9411"
"ENSG00000198406"	"ENSG00000198406"	"BZW1P2"	1019,29638207392	1,11850176688126	0,187655933776829	4,25513731865726	2,08920756627004e-05	0,000510711853183714	NA
"ENSG00000130204"	"ENSG00000130204"	"TOMM40"	1906,97959049689	0,934705100925752	0,144712234287642	4,24777562140264	2,15903466175918e-05	0,0005268354113712	"10452"
"ENSG00000144724"	"ENSG00000144724"	"PTPRG"	387,983532974985	1,17345039471919	0,200991913682206	4,24619269046121	2,17433655918519e-05	0,000529620153664859	"5793"
"ENSG00000130234"	"ENSG00000130234"	"ACE2"	74,0848496621115	-2,02375933611089	0,402200600000687	-4,23609347203355	2,27442127869882e-05	0,000553009288049341	"59272"
"ENSG00000152661"	"ENSG00000152661"	"GJA1"	193,905353507872	-1,34710609481512	0,24269095941248	-4,23215639058658	2,31461367285452e-05	0,000561778605518487	"2697"
"ENSG00000130487"	"ENSG00000130487"	"KLHDC7B"	146,296688570921	-1,55763512280698	0,292992865050712	-4,22411352096497	2,39883118956548e-05	0,000581183015607181	"113730"
"ENSG00000162600"	"ENSG00000162600"	"OMA1"	145,842274463625	-1,40997596249253	0,258860904875053	-4,210662722587	2,54622645081449e-05	0,000615797857092187	"115209"
"ENSG00000156103"	"ENSG00000156103"	"MMP16"	530,837766501507	1,13006936449344	0,192672776863116	4,20437893553043	2,61800019022839e-05	0,000632033521101946	"4325"
"ENSG00000109854"	"ENSG00000109854"	"HTATIP2"	854,948228889841	-1,03045769174033	0,169241697094678	-4,19788801422196	2,69415792007173e-05	0,000647167928787012	"10553"
"ENSG00000110400"	"ENSG00000110400"	"NECTIN1"	7710,87983699915	0,846574391179201	0,125419316190862	4,19851109997972	2,68675685806836e-05	0,000647167928787012	"5818"
"ENSG00000134697"	"ENSG00000134697"	"GNL2"	1432,77129669591	0,799358462403392	0,114192196681973	4,19782153537525	2,69494870462864e-05	0,000647167928787012	"29889"
"ENSG00000105856"	"ENSG00000105856"	"HBP1"	487,899409319963	-1,03210397759149	0,169867515717079	-4,19211392234364	2,76367146337763e-05	0,000662502652206863	"26959"
"ENSG00000164938"	"ENSG00000164938"	"TP53INP1"	247,537769049143	-1,12105344663213	0,191461188587303	-4,18389467099157	2,86556920746294e-05	0,000685722149891307	"94241"
"ENSG00000078070"	"ENSG00000078070"	"MCCC1"	795,706994753557	-0,929914627838497	0,145794509820128	-4,18338542782557	2,87199861642636e-05	0,000686054967741426	"56922"
"ENSG00000100060"	"ENSG00000100060"	"MFNG"	106,396351613725	1,94811642658514	0,389243335028107	4,18277278008517	2,87975172460709e-05	0,000686702267640108	"4242"
"ENSG00000091039"	"ENSG00000091039"	"OSBPL8"	1817,5649587875	0,801430300683735	0,115152606968399	4,18080244432376	2,90482159965426e-05	0,000691469421344273	"114882"
"ENSG00000198873"	"ENSG00000198873"	"GRK5"	342,398274767267	1,07270014717496	0,180080378237406	4,17980101187176	2,91764286258023e-05	0,000693309340608942	"2869"
"ENSG00000138944"	"ENSG00000138944"	"SHISAL1"	315,142120992007	1,15756172100167	0,200743640031439	4,17229517642747	3,01546634322447e-05	0,000715306441277776	"85352"
"ENSG00000120913"	"ENSG00000120913"	"PDLIM2"	329,947747069437	1,09164339133322	0,185111448060371	4,16853414209999	3,06564845205483e-05	0,000725945553446583	"64236"
"ENSG00000167491"	"ENSG00000167491"	"GATAD2A"	1356,52770045795	0,820300322632001	0,120038181274207	4,1678432422193	3,07495274215695e-05	0,000726884662104325	"54815"
"ENSG00000184481"	"ENSG00000184481"	"FOXO4"	80,209450898424	-1,72064427786488	0,336671808643737	-4,16026599764114	3,17877157442942e-05	0,000750123981931212	"4303"
"ENSG00000106348"	"ENSG00000106348"	"IMPDH1"	750,964417471887	0,8884023686088	0,136678752772438	4,15867394952862	3,20100422404148e-05	0,000754063555615031	"3614"
"ENSG00000145555"	"ENSG00000145555"	"MYO10"	6951,69893026839	0,938170128872548	0,148667708573722	4,15806589610552	3,20953449922698e-05	0,000754767214878662	"4651"
"ENSG00000165548"	"ENSG00000165548"	"TMEM63C"	145,864871407114	-1,35714822946968	0,249484517178258	-4,15716470585081	3,22221687485448e-05	0,000756443189103768	"57156"
"ENSG00000048162"	"ENSG00000048162"	"NOP16"	919,287953894824	0,98319475096313	0,159617897090162	4,15488966496354	3,25444548794892e-05	0,000762694143957185	"51491"
"ENSG00000116337"	"ENSG00000116337"	"AMPD2"	726,772139251681	1,01598703435455	0,16783962224154	4,1467385654202	3,37244765180465e-05	0,000787637173704496	"271"
"ENSG00000119771"	"ENSG00000119771"	"KLHL29"	743,53660739602	1,26422550332834	0,227694577222168	4,14689499788585	3,37014523690838e-05	0,000787637173704496	"114818"
"ENSG00000103326"	"ENSG00000103326"	"CAPN15"	2601,19224754856	1,03543825880444	0,17259446600327	4,14519813625359	3,39520003707868e-05	0,000791593214124373	"6650"
"ENSG00000075790"	"ENSG00000075790"	"BCAP29"	713,120859677817	0,882502426071628	0,135908092533665	4,13884424087765	3,49059822620394e-05	0,00081228336848967	"55973"
"ENSG00000188807"	"ENSG00000188807"	"TMEM201"	701,534897048495	0,930330759805807	0,147476402225297	4,13849775690497	3,49587289905219e-05	0,00081228336848967	"199953"
"ENSG00000116871"	"ENSG00000116871"	"MAP7D1"	6382,28045503605	0,77619768468266	0,110267833359106	4,13717827570779	3,51602930566996e-05	0,000815575043032405	"55700"
"ENSG00000157193"	"ENSG00000157193"	"LRP8"	2449,37435535173	1,07273401062794	0,182106062835675	4,13349231160515	3,57292253558617e-05	0,000827362470145259	"7804"
"ENSG00000112559"	"ENSG00000112559"	"MDFI"	824,36466949745	0,985146776725893	0,161007510090665	4,13115373532168	3,60947078571046e-05	0,00083440669300906	"4188"
"ENSG00000161681"	"ENSG00000161681"	"SHANK1"	21,1264945919856	3,16910082858977	0,689798062408354	4,130340434188	3,62226438481691e-05	0,000835944946841815	"50944"
"ENSG00000136108"	"ENSG00000136108"	"CKAP2"	1054,85564386277	-0,848386940630563	0,128139313493423	-4,12353497318902	3,73101779442238e-05	0,000859586096258123	"26586"
"ENSG00000167600"	"ENSG00000167600"	"CYP2S1"	449,071772751257	-1,05114413440814	0,177497660405004	-4,11917617809644	3,80229357174741e-05	0,000874527521501903	"29785"
"ENSG00000122678"	"ENSG00000122678"	"POLM"	1506,84342992863	0,796024378692958	0,115609355303363	4,11752472318398	3,82963457082788e-05	0,000879330595554679	"27434"
"ENSG00000163683"	"ENSG00000163683"	"SMIM14"	244,060528699145	-1,31573060331682	0,242020026736884	-4,11424879478815	3,88442308860293e-05	0,00089040917128649	"201895"
"ENSG00000104689"	"ENSG00000104689"	"TNFRSF10A"	770,058669665869	0,933050620285719	0,14922355208784	4,10826985223383	3,98634173473254e-05	0,000912235782522996	"8797"
"ENSG00000129474"	"ENSG00000129474"	"AJUBA"	3457,76229118942	-0,741583701038796	0,102681490317522	-4,10574193786175	4,03019215180859e-05	0,000920723092936674	"84962"
"ENSG00000123908"	"ENSG00000123908"	"AGO2"	1943,17935409432	1,10722523637329	0,192134980199017	4,09725098239718	4,18085530476112e-05	0,000953543146224915	"27161"
"ENSG00000167191"	"ENSG00000167191"	"GPRC5B"	200,350409025752	-1,31444113157567	0,243054768358667	-4,09142819246488	4,28724700510663e-05	0,000976173164239663	"51704"
"ENSG00000141401"	"ENSG00000141401"	"IMPA2"	517,520655843112	-1,09797281037707	0,190254353647385	-4,08911962045799	4,33013519289331e-05	0,000984292500608269	"3613"
"ENSG00000066697"	"ENSG00000066697"	"MSANTD3"	502,209018639044	0,974810057602971	0,160211616819911	4,08715716500771	4,36691302754969e-05	0,000990998129718609	"91283"
"ENSG00000006459"	"ENSG00000006459"	"KDM7A"	347,343921792821	1,15453187431057	0,204274699359979	4,08534134146457	4,4012066326545e-05	0,000994881631232145	"80853"
"ENSG00000152413"	"ENSG00000152413"	"HOMER1"	386,267162139828	1,09311026607499	0,189243011051169	4,08527776947044	4,40241186791347e-05	0,000994881631232145	"9456"
"ENSG00000163577"	"ENSG00000163577"	"EIF5A2"	812,09644330298	0,937823960489454	0,15123871002643	4,08509144505058	4,40594611951369e-05	0,000994881631232145	"56648"
"ENSG00000103966"	"ENSG00000103966"	"EHD4"	2079,50369530825	0,878135669260819	0,136728817496265	4,08206316328353	4,46376605885889e-05	0,00100626885194408	"30844"
"ENSG00000134757"	"ENSG00000134757"	"DSG3"	1340,9823100617	-0,986998434618906	0,163464087678716	-4,08039737712831	4,49587751451756e-05	0,00101183253285407	"1830"
"ENSG00000100867"	"ENSG00000100867"	"DHRS2"	85,3818483491502	-1,62838191871632	0,321532772379367	-4,06920236787745	4,71743601620702e-05	0,00105645738152426	"10202"
"ENSG00000167977"	"ENSG00000167977"	"KCTD5"	1866,3211607238	0,921732489741115	0,147870606643259	4,06931778668364	4,71509985900102e-05	0,00105645738152426	"54442"
"ENSG00000179431"	"ENSG00000179431"	"FJX1"	1182,66176051026	0,973644166661537	0,160613604451314	4,06966874876201	4,70800287884113e-05	0,00105645738152426	"24147"
"ENSG00000078269"	"ENSG00000078269"	"SYNJ2"	985,170188070896	0,955722425585869	0,156266228775249	4,06820098346521	4,73775085419145e-05	0,00105926462447735	"8871"
"ENSG00000152409"	"ENSG00000152409"	"JMY"	578,23051331526	-0,979389354898437	0,16217041070386	-4,06602753262154	4,78212886666914e-05	0,0010674338794847	"133746"
"ENSG00000035403"	"ENSG00000035403"	"VCL"	6095,915256772	0,756047143261116	0,107319663100347	4,06306850640593	4,8431807901162e-05	0,00107929213810511	"7414"
"ENSG00000177192"	"ENSG00000177192"	"PUS1"	436,638238288812	1,08837056399191	0,189226051408208	4,06059608745069	4,89475874040347e-05	0,00108900384002179	"80324"
"ENSG00000173638"	"ENSG00000173638"	"SLC19A1"	421,977445258349	0,996913104561918	0,1668421077604	4,05720782150527	4,9662887621797e-05	0,00110311562456507	"6573"
"ENSG00000086570"	"ENSG00000086570"	"FAT2"	15274,1476212107	-1,11985189859184	0,197184609424386	-4,05636069126661	4,9843268315872e-05	0,00110531912278325	"2196"
"ENSG00000213347"	"ENSG00000213347"	"MXD3"	154,262076304378	-1,30872169798183	0,244122641887361	-4,05010240073524	5,11952253419011e-05	0,00113345396464281	"83463"
"ENSG00000128965"	"ENSG00000128965"	"CHAC1"	234,627125647312	-1,33634995770366	0,251193062661403	-4,04609087104309	5,20800229909844e-05	0,00114930566133751	"79094"
"ENSG00000188603"	"ENSG00000188603"	"CLN3"	699,70062581216	-0,890186269803064	0,140919816714738	-4,04617521577738	5,20612713736135e-05	0,00114930566133751	"1201"
"ENSG00000155158"	"ENSG00000155158"	"TTC39B"	266,436670303285	-1,10184656099203	0,193410520779226	-4,04242001852885	5,29023603338227e-05	0,00116556397784034	"158219"
"ENSG00000205336"	"ENSG00000205336"	"ADGRG1"	1349,54723629128	-0,887382883211023	0,140475268294895	-4,03902331063669	5,36742313695843e-05	0,00118065966773548	"9289"
"ENSG00000175164"	"ENSG00000175164"	"ABO"	58,5844160407674	-1,84667524942642	0,378383605915054	-4,03472884543829	5,46653891700849e-05	0,00119995623580789	"28"
"ENSG00000188582"	"ENSG00000188582"	"PAQR9"	83,1682970586014	1,91261871796994	0,394753758173462	4,03446119256479	5,47277337277248e-05	0,00119995623580789	"344838"
"ENSG00000188910"	"ENSG00000188910"	"GJB3"	2201,47119606456	0,989081049017951	0,166151764227726	4,02692714174805	5,6510533625616e-05	0,00123705373930287	"2707"
"ENSG00000151012"	"ENSG00000151012"	"SLC7A11"	4623,66762623813	-0,882270293169994	0,139730081275966	-4,02397456607437	5,72240999140278e-05	0,0012506634742045	"23657"
"ENSG00000114126"	"ENSG00000114126"	"TFDP2"	872,826730653895	-0,872421446723555	0,137441167474427	-4,0193302841839	5,83638057732378e-05	0,00127352817212886	"7029"
"ENSG00000024862"	"ENSG00000024862"	"CCDC28A"	89,4593246803862	-1,5929419739331	0,317116966672861	-4,01410869714288	5,9670845425195e-05	0,00129996517009513	"25901"
"ENSG00000089195"	"ENSG00000089195"	"TRMT6"	1451,26051166911	0,856546956300228	0,133751016283432	4,01153554723825	6,03250914542423e-05	0,00131211892211016	"51605"
"ENSG00000215788"	"ENSG00000215788"	"TNFRSF25"	497,173838635927	1,506162319737	0,295717580356379	4,01113223741217	6,04282502282464e-05	0,00131226643557863	"8718"
"ENSG00000109670"	"ENSG00000109670"	"FBXW7"	1051,18901351955	-0,824481511034138	0,125883421575808	-4,00752938487882	6,13572295537912e-05	0,00133031853121723	"55294"
"ENSG00000155438"	"ENSG00000155438"	"NIFK"	1080,28508113263	0,914347907992232	0,148523187307506	4,00171797257272	6,28842269258868e-05	0,00136125855933684	"84365"
"ENSG00000175920"	"ENSG00000175920"	"DOK7"	344,295682329061	-1,06259449178577	0,18566666238468	-3,99961135859274	6,34465884961004e-05	0,0013712519824808	"285489"
"ENSG00000269713"	"ENSG00000269713"	"NBPF9"	1215,16082882284	1,1075254194601	0,196921506142374	3,99918442067327	6,35611384395731e-05	0,00137155065133633	"400818"
"ENSG00000108375"	"ENSG00000108375"	"RNF43"	35,2268255724475	-2,26516773932489	0,487002266204492	-3,9941656832211	6,4922455017921e-05	0,00139870909418356	"54894"
"ENSG00000092068"	"ENSG00000092068"	"SLC7A8"	196,13781499017	-1,21387510671716	0,223863706178363	-3,99294339389239	6,52581512933217e-05	0,00140372036020516	"23428"
"ENSG00000123609"	"ENSG00000123609"	"NMI"	776,474791561726	-0,95171995840229	0,158313448770375	-3,99031139368687	6,59866042017831e-05	0,00141491905954564	"9111"
"ENSG00000125378"	"ENSG00000125378"	"BMP4"	316,911942895712	-1,1334350366188	0,203850924716716	-3,99034263763681	6,59779119256008e-05	0,00141491905954564	"652"
"ENSG00000169641"	"ENSG00000169641"	"LUZP1"	3989,7874532792	0,825651647430034	0,126732169291366	3,98992339717241	6,60946377663128e-05	0,00141500721356307	"7798"
"ENSG00000138018"	"ENSG00000138018"	"SELENOI"	1368,67829020488	0,783054654888047	0,116067213907408	3,98953881375533	6,62018861606213e-05	0,00141507830763425	"85465"
"ENSG00000105204"	"ENSG00000105204"	"DYRK1B"	181,744769479054	-1,17876823167592	0,215508808681372	-3,98484051269387	6,75254631211849e-05	0,00143885243483264	"9149"
"ENSG00000244509"	"ENSG00000244509"	"APOBEC3C"	568,057942902434	-0,954934989075223	0,159337275476925	-3,98484903908862	6,75230385938319e-05	0,00143885243483264	"27350"
"ENSG00000168000"	"ENSG00000168000"	"BSCL2"	542,529631010895	-1,31395409170618	0,249717979878535	-3,98030647288451	6,88264774004575e-05	0,00146428330669473	"26580"
"ENSG00000164237"	"ENSG00000164237"	"CMBL"	317,658553734649	-1,16409175150492	0,212569466841301	-3,9708983799404	7,16021177354105e-05	0,00152095855707543	"134147"
"ENSG00000131504"	"ENSG00000131504"	"DIAPH1"	6783,39978236292	0,74640630906234	0,107496886503419	3,9666852030061	7,28791485075346e-05	0,00154567365432802	"1729"
"ENSG00000121691"	"ENSG00000121691"	"CAT"	913,542601738914	-0,896889910077621	0,145492460399399	-3,9650845720388	7,33699291214494e-05	0,00155366244932761	"847"
"ENSG00000116017"	"ENSG00000116017"	"ARID3A"	140,139418924089	1,37364995728858	0,266468355752142	3,95412789002473	7,68143166203583e-05	0,00162407412283043	"1820"
"ENSG00000135083"	"ENSG00000135083"	"CCNJL"	161,321292659879	-1,25933747975067	0,237848589730167	-3,949308595087	7,83772542952845e-05	0,001652674782063	"79616"
"ENSG00000138172"	"ENSG00000138172"	"CALHM2"	248,280243103721	-1,11681565583543	0,201765876859774	-3,94920919353083	7,84098053182065e-05	0,001652674782063	"51063"
