"ensembl"	"hgnc_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000188986"	"ENSG00000188986"	"NELFB"	751,955657979908	-0,659800624369505	0,110345225547927	-3,07943205229044	0,00207395672836757	0,0284254069240967
"ENSG00000118922"	"ENSG00000118922"	"KLF12"	213,065889639706	0,96130165287734	0,208370893174134	3,07769306503577	0,00208609658756058	0,0285633165231029
"ENSG00000143469"	"ENSG00000143469"	"SYT14"	30,8714178536329	1,93824075889632	0,526761689571426	3,07205476581435	0,00212590717095044	0,0290794486358763
"ENSG00000187741"	"ENSG00000187741"	"FANCA"	53,3700785201357	-1,53556520601251	0,396104849577979	-3,06879657572383	0,00214922883248831	0,0293692333600564
"ENSG00000090971"	"ENSG00000090971"	"NAT14"	183,646659734728	-0,961035220185109	0,208936020153176	-3,06809337956735	0,00215429288680545	0,0294091999155059
"ENSG00000136295"	"ENSG00000136295"	"TTYH3"	1239,60547755574	-0,642059342894008	0,105011376734349	-3,06689953897788	0,00216291536604671	0,0294976166042104
"ENSG00000108797"	"ENSG00000108797"	"CNTNAP1"	101,162557742725	-1,15214785489901	0,271403372754093	-3,06609253398256	0,00216876184600001	0,0295480367660675
"ENSG00000204248"	"ENSG00000204248"	"COL11A2"	78,7834484086035	1,28717572850069	0,315540632870512	3,06513845681988	0,0021756925010638	0,0296131136753703
"ENSG00000132383"	"ENSG00000132383"	"RPA1"	969,7299681487	-0,661496326428066	0,111424092798547	-3,06483380614536	0,00217790983263403	0,0296139727687637
"ENSG00000128602"	"ENSG00000128602"	"SMO"	40,3038850138584	-1,73625657472423	0,462177927622211	-3,06431027983209	0,0021817250404362	0,0296365357024471
"ENSG00000149177"	"ENSG00000149177"	"PTPRJ"	647,715363416621	-0,711779995487511	0,12787231999141	-3,06383739275106	0,00218517647899973	0,0296541175289331
"ENSG00000114529"	"ENSG00000114529"	"C3orf52"	1369,87177983408	0,734717464178101	0,135499346594992	3,06066025113532	0,00220849540850016	0,0299410122097156
"ENSG00000135407"	"ENSG00000135407"	"AVIL"	124,935257628915	1,14791201509031	0,270623509598396	3,05927602638412	0,00221872620386715	0,0300500779552333
"ENSG00000171560"	"ENSG00000171560"	"FGA"	20,4436383396793	-2,32566306671939	0,655751856843833	-3,05857016764351	0,00222395990497958	0,0300913157615692
"ENSG00000134644"	"ENSG00000134644"	"PUM1"	3120,43069931151	0,537862478145055	0,0712788442796217	3,05648162995455	0,00223951202995243	0,0302719487470561
"ENSG00000135074"	"ENSG00000135074"	"ADAM19"	192,60798136226	1,12016691008921	0,261874526732957	3,05553548896783	0,00224659013620296	0,030337794304894
"ENSG00000166965"	"ENSG00000166965"	"RCCD1"	142,759081794447	-1,02366050443241	0,230396760184734	-3,05412499667188	0,00225718012922101	0,0304508883576067
"ENSG00000100526"	"ENSG00000100526"	"CDKN3"	143,380112196532	-1,05802214887348	0,241800323275787	-3,05219670046395	0,00227173180922616	0,0305871666811283
"ENSG00000170638"	"ENSG00000170638"	"TRABD"	176,032871021911	-0,954458715933414	0,207857122732985	-3,0523789976081	0,00227035245406136	0,0305871666811283
"ENSG00000116141"	"ENSG00000116141"	"MARK1"	27,8221900342626	2,03503473831459	0,56217570097655	3,05070947629971	0,00228301363533956	0,0307089906506976
"ENSG00000105254"	"ENSG00000105254"	"TBCB"	879,16039292422	-0,641637087968002	0,105458565782136	-3,04989059525484	0,00228924741324387	0,0307627411435615
"ENSG00000198056"	"ENSG00000198056"	"PRIM1"	32,6945650643216	-1,92137374044334	0,525238965240542	-3,04884794621047	0,00229720720199172	0,0308395580134572
"ENSG00000162241"	"ENSG00000162241"	"SLC25A45"	363,105208434042	-0,79987832630114	0,157468030078713	-3,04746510171788	0,00230780321812448	0,0309515813068851
"ENSG00000103335"	"ENSG00000103335"	"PIEZO1"	1700,78182436206	0,621823062240642	0,0990902686749341	3,04594049725279	0,00231953733726101	0,0310483736858102
"ENSG00000279213"	"ENSG00000279213"	"SNX18P10"	19,4250679086933	2,42690934698841	0,691686956178203	3,04604464226096	0,00231873404966652	0,0310483736858102
"ENSG00000122359"	"ENSG00000122359"	"ANXA11"	1281,51766799406	-0,605477484669093	0,0937677000972526	-3,04451836157873	0,0023305320359824	0,0311651983449903
"ENSG00000211584"	"ENSG00000211584"	"SLC48A1"	210,585494845578	-0,960567329148942	0,210513232234412	-3,04288391921916	0,00234322703594051	0,0313045112371955
"ENSG00000167378"	"ENSG00000167378"	"IRGQ"	632,411175938164	-0,72592629997145	0,133425003608877	-3,04235554800048	0,002347344512228	0,031320880549664
"ENSG00000196535"	"ENSG00000196535"	"MYO18A"	582,905227423869	-0,786278999625213	0,153273243436893	-3,04214218456983	0,00234900908174173	0,031320880549664
"ENSG00000009413"	"ENSG00000009413"	"REV3L"	2750,58175507845	0,559267087216604	0,0786671528714954	3,04151197142538	0,00235393204621567	0,0313561083714406
"ENSG00000158089"	"ENSG00000158089"	"GALNT14"	76,2283525808375	-1,34327292561568	0,336574906677636	-3,04025316597873	0,00236379360537218	0,0314569900223149
"ENSG00000101412"	"ENSG00000101412"	"E2F1"	17,5854515539184	-2,59378325757872	0,748058587609884	-3,03957911217043	0,00236908972114625	0,0314969791069609
"ENSG00000115464"	"ENSG00000115464"	"USP34"	6274,14994033868	0,550774676638478	0,0759376661641139	3,03900143757033	0,00237363721740623	0,0315269476595975
"ENSG00000088367"	"ENSG00000088367"	"EPB41L1"	582,078778842935	-0,755656133783634	0,143478029011125	-3,03639614222646	0,00239424575278385	0,0317699771848645
"ENSG00000111247"	"ENSG00000111247"	"RAD51AP1"	28,5747759288554	-1,99793181483213	0,552667724454954	-3,03605899274636	0,0023969246257167	0,0317748532591393
"ENSG00000124209"	"ENSG00000124209"	"RAB22A"	1519,51368175215	0,580267156133049	0,0858084947471999	3,03311644027577	0,00242042186589918	0,0320554329388401
"ENSG00000127419"	"ENSG00000127419"	"TMEM175"	124,338509120519	-1,07429159430292	0,248743551423643	-3,03240662918038	0,00242612141136028	0,0320999913782192
"ENSG00000101966"	"ENSG00000101966"	"XIAP"	2599,61601751161	0,567437671265412	0,0816074692747247	3,03204686365698	0,00242901489638364	0,0321055211360035
"ENSG00000139505"	"ENSG00000139505"	"MTMR6"	1321,6537009598	0,603130425487156	0,0934589776713102	3,0294620435814	0,0024498968605588	0,0323212400595986
"ENSG00000196155"	"ENSG00000196155"	"PLEKHG4"	384,347427335744	-0,841262794107741	0,172122225879643	-3,02844557955133	0,00245815346690672	0,0323990754645893
"ENSG00000096717"	"ENSG00000096717"	"SIRT1"	3801,76136141445	0,549043439855536	0,0756478657125565	3,027758122428	0,00246375201816149	0,0324261747544098
"ENSG00000099785"	"ENSG00000099785"	"MARCHF2"	79,7086804136251	-1,29013097208248	0,32042756017299	-3,0276140153448	0,00246492708360793	0,0324261747544098
"ENSG00000206432"	"ENSG00000206432"	"TMEM200C"	30,1055971565394	1,98215578702865	0,549579016839456	3,02441639163637	0,00249113316081511	0,0327083166778656
"ENSG00000112294"	"ENSG00000112294"	"ALDH5A1"	95,7070281109187	-1,19612011532676	0,289722753118151	-3,02399485679841	0,00249460679480481	0,0327226713818528
"ENSG00000100815"	"ENSG00000100815"	"TRIP11"	2655,5822093927	0,576126557213459	0,0847478309169595	3,02221961839266	0,00250928422623398	0,0328838229342597
"ENSG00000081087"	"ENSG00000081087"	"OSTM1"	1193,79966825897	0,619223678706391	0,0990204786832041	3,02183631795697	0,00251246365416902	0,0328941312893919
"ENSG00000171408"	"ENSG00000171408"	"PDE7B"	60,5083695734669	-1,39127860404341	0,354699801710496	-3,02024021123581	0,00252574281638059	0,0330365237838096
"ENSG00000088726"	"ENSG00000088726"	"TMEM40"	54,0778910070111	-1,55521911825809	0,409091963463183	-3,01941672919043	0,00253261903326034	0,0330949751428041
"ENSG00000164040"	"ENSG00000164040"	"PGRMC2"	1084,55610561308	-0,617015826735196	0,0983829201657612	-3,01897754442302	0,00253629329874337	0,0331115137491216
"ENSG00000163291"	"ENSG00000163291"	"PAQR3"	481,163214556652	0,731664877494045	0,136389389708021	3,0183057375308	0,00254192313894315	0,0331535269364815
"ENSG00000076928"	"ENSG00000076928"	"ARHGEF1"	1004,54688135974	-0,616326738035472	0,0982522734910093	-3,0159784349681	0,00256151476962992	0,0333499939920974
"ENSG00000168062"	"ENSG00000168062"	"BATF2"	115,833669988711	1,13935229404995	0,271673926581412	3,01594011747911	0,00256183848517166	0,0333499939920974
"ENSG00000143614"	"ENSG00000143614"	"GATAD2B"	1528,86330011704	0,59727660043471	0,0919516010879532	3,01546245148565	0,00256587706594074	0,0333709669115301
"ENSG00000184634"	"ENSG00000184634"	"MED12"	819,274026623579	0,651378299027488	0,110056885731745	3,01097288755922	0,00260412103689791	0,0338363439454022
"ENSG00000174684"	"ENSG00000174684"	"B4GAT1"	37,2314217310307	-1,69797172452931	0,457749700506714	-3,01031704226992	0,0026097512211089	0,033877478788087
"ENSG00000133794"	"ENSG00000133794"	"ARNTL"	695,873430401605	0,683556844434648	0,120804499566547	3,00946443004283	0,00261708721289175	0,0339086691004928
"ENSG00000178607"	"ENSG00000178607"	"ERN1"	4059,19190329301	0,639066249798418	0,106017692829387	3,00955662477853	0,00261629304876053	0,0339086691004928
"ENSG00000184436"	"ENSG00000184436"	"THAP7"	89,3172649264156	-1,17848267473889	0,285365373383625	-3,00836315408461	0,00262659064206298	0,0339997566444819
"ENSG00000117523"	"ENSG00000117523"	"PRRC2C"	8575,01512667991	0,574085658607049	0,0845511350883002	3,00511233044591	0,00265482783289573	0,034332942821089
"ENSG00000134769"	"ENSG00000134769"	"DTNA"	45,9700886495759	1,51546750024975	0,398235524206363	3,00191074774703	0,00268290823363063	0,034630929096451
"ENSG00000170242"	"ENSG00000170242"	"USP47"	4543,47197287839	0,538985820774734	0,0729428578573789	3,00215575872973	0,00268074974152747	0,034630929096451
"ENSG00000144063"	"ENSG00000144063"	"MALL"	1460,17762790337	-0,634308888693184	0,104754178478977	-3,00044249553503	0,00269587651926639	0,0347656796532412
"ENSG00000166446"	"ENSG00000166446"	"CDYL2"	61,644222071746	1,43725428615039	0,372591561450931	2,99860330115804	0,00271220194709492	0,0349434303343148
"ENSG00000021826"	"ENSG00000021826"	"CPS1"	498,656367251058	-1,41013624612555	0,363794133695254	-2,99657456004705	0,00273031460554419	0,0351227919186432
"ENSG00000111077"	"ENSG00000111077"	"TNS2"	90,1505709494524	-1,264004117764	0,315038526151527	-2,99647198485797	0,00273123332807373	0,0351227919186432
"ENSG00000113048"	"ENSG00000113048"	"MRPS27"	558,925154365207	-0,693022983089709	0,124506648091334	-2,99600855703763	0,00273538757631646	0,0351285342336337
"ENSG00000170266"	"ENSG00000170266"	"GLB1"	582,013470383187	-0,718211517397438	0,132920949436322	-2,99585218948656	0,00273679058443455	0,0351285342336337
"ENSG00000161395"	"ENSG00000161395"	"PGAP3"	146,561219005344	-0,999265662446894	0,226757794652549	-2,99555595646757	0,00273945033833805	0,0351298729488182
"ENSG00000126759"	"ENSG00000126759"	"CFP"	29,9429805069571	2,11032263318747	0,597952577020561	2,99408799625578	0,00275266542535764	0,0352664413815391
"ENSG00000104964"	"ENSG00000104964"	"TLE5"	761,601627309895	-0,670100916208924	0,116990400913315	-2,99256104326314	0,0027664733558572	0,0354103437830251
"ENSG00000068878"	"ENSG00000068878"	"PSME4"	6086,86675584651	0,521160081061288	0,0672442726123956	2,99148274263891	0,00277626229523583	0,0355025839745181
"ENSG00000182013"	"ENSG00000182013"	"PNMA8A"	54,4599291939851	-1,42918857566654	0,371136020403585	-2,98863089187726	0,00280230440685777	0,0358023036069459
"ENSG00000185947"	"ENSG00000185947"	"ZNF267"	536,194033003755	0,725782932899442	0,135851421505234	2,98696125814045	0,00281765426814381	0,0359649890660844
"ENSG00000101310"	"ENSG00000101310"	"SEC23B"	3887,48323780913	0,530678581591163	0,0705765897034943	2,98510571956315	0,00283480330575089	0,036150316367493
"ENSG00000157216"	"ENSG00000157216"	"SSBP3"	128,172187181249	-1,04757665253634	0,243872560308213	-2,98342975370747	0,00285037457527377	0,0363151985971163
"ENSG00000136536"	"ENSG00000136536"	"MARCHF7"	3041,81879221689	0,543025191550626	0,0747831158723348	2,98229338198961	0,00286097689975745	0,0364165272601533
"ENSG00000177239"	"ENSG00000177239"	"MAN1B1"	634,927349743623	-0,711630585963886	0,131581156494241	-2,97634248245134	0,00291708893203462	0,0370964121634412
"ENSG00000153904"	"ENSG00000153904"	"DDAH1"	693,590933648037	0,678946381569075	0,1206574100742	2,97492198239905	0,00293063071519418	0,0371997972684898
"ENSG00000259112"	"ENSG00000259112"	"NDUFC2-KCTD14"	6,58666992808581	-5,75614525093695	1,82723273814011	-2,97506997191297	0,00292921724255415	0,0371997972684898
"ENSG00000111321"	"ENSG00000111321"	"LTBR"	1334,31676271915	-0,595266990529308	0,0925841476137098	-2,97315466658298	0,00294755881373751	0,0373675761665311
"ENSG00000138030"	"ENSG00000138030"	"KHK"	14,122166261235	-2,69241627018963	0,79799402571771	-2,97297497691902	0,00294928494512884	0,0373675761665311
"ENSG00000138002"	"ENSG00000138002"	"IFT172"	144,426222092623	-1,04561639651838	0,24421498899571	-2,97121974168067	0,00296619462890281	0,0375126748514507
"ENSG00000178502"	"ENSG00000178502"	"KLHL11"	318,554626713749	0,826360762725236	0,170415610583732	2,97132851263319	0,00296514417957894	0,0375126748514507
"ENSG00000151892"	"ENSG00000151892"	"GFRA1"	78,3028867798765	-1,28063164265344	0,324124101739608	-2,96377726154159	0,0030388816185368	0,038361345831061
"ENSG00000158246"	"ENSG00000158246"	"TENT5B"	122,616295918008	-1,16018020636633	0,283464665507136	-2,96396803059454	0,00303699836350866	0,038361345831061
"ENSG00000168679"	"ENSG00000168679"	"SLC16A4"	352,995444460423	-0,922834691768248	0,203431569323848	-2,96332911244754	0,00304330989719	0,038382001061166
"ENSG00000124171"	"ENSG00000124171"	"PARD6B"	1387,05175147861	0,638117594742827	0,107390630212414	2,96224721014864	0,0030540247226653	0,0384465914491574
"ENSG00000147130"	"ENSG00000147130"	"ZMYM3"	98,1773151830762	-1,18718652082827	0,292734827513361	-2,96236197173598	0,00305288653044769	0,0384465914491574
"ENSG00000153201"	"ENSG00000153201"	"RANBP2"	9108,3004834767	0,519187089289753	0,0672913756106547	2,96006861922755	0,00307570527528565	0,0386840991942835
"ENSG00000198835"	"ENSG00000198835"	"GJC2"	18,9390092388216	2,89019231781923	0,868407456955702	2,95966173163611	0,00307976999476446	0,0386998154643757
"ENSG00000168785"	"ENSG00000168785"	"TSPAN5"	750,539809131012	0,715985683386562	0,133868421986282	2,95802159696138	0,00309620430366128	0,0388707950341842
"ENSG00000085978"	"ENSG00000085978"	"ATG16L1"	2181,26920835381	0,611051561896351	0,0984817754778125	2,95538499873943	0,00312279093496969	0,0391551438895054
"ENSG00000198160"	"ENSG00000198160"	"MIER1"	1339,84196006796	0,612313103579579	0,0989144528882789	2,95521124612334	0,00312455029073888	0,0391551438895054
"ENSG00000075785"	"ENSG00000075785"	"RAB7A"	4908,43297784597	0,536329544985323	0,0732163729955133	2,95466076964205	0,00313013018358176	0,0391893439286871
"ENSG00000166922"	"ENSG00000166922"	"SCG5"	42,4661234179207	1,58047779627215	0,426954626087222	2,9522523454627	0,00315465009847975	0,0394603957268436
"ENSG00000147416"	"ENSG00000147416"	"ATP6V1B2"	2905,19879722737	0,577622332537177	0,0872727980888598	2,95192016503091	0,00315804569803243	0,0394669583735016
"ENSG00000236824"	"ENSG00000236824"	"BCYRN1"	59,6799575828265	-1,61474226966766	0,439057517374061	-2,94891265593476	0,00318894088857457	0,0398168668439915
"ENSG00000172572"	"ENSG00000172572"	"PDE3A"	104,741658637112	-1,36408121502033	0,354145917227663	-2,94816674209784	0,00319664593690074	0,0398768527173997
"ENSG00000121211"	"ENSG00000121211"	"MND1"	16,2289995063548	-2,48346443155951	0,733937962119151	-2,94774837005677	0,00320097500766246	0,0398946540619545
"ENSG00000075292"	"ENSG00000075292"	"ZNF638"	5817,13691748634	0,532239246641177	0,072050927517607	2,945683753888	0,00322241679828256	0,0401255106213681
"ENSG00000131981"	"ENSG00000131981"	"LGALS3"	994,232717559393	0,628290647258652	0,104716372736501	2,94405391632888	0,00323943560313329	0,0403009241957225
"ENSG00000126247"	"ENSG00000126247"	"CAPNS1"	6358,96301807336	-0,545839225322237	0,0767967110393128	-2,94074085030319	0,00327428341333611	0,0406976257532835
"ENSG00000122378"	"ENSG00000122378"	"PRXL2A"	184,298287702531	-1,00850969625819	0,234596813217861	-2,93486380660594	0,00333694117170499	0,0414050245222954
"ENSG00000128342"	"ENSG00000128342"	"LIF"	4115,81256048003	0,565979409693121	0,0838136285557911	2,93483785312293	0,0033372202786574	0,0414050245222954
"ENSG00000111371"	"ENSG00000111371"	"SLC38A1"	13419,7157851988	0,495781931260773	0,0599006909031512	2,93455598942892	0,00334025284507099	0,0414052803076564
"ENSG00000026652"	"ENSG00000026652"	"AGPAT4"	190,991869708513	0,949314537012541	0,214607053808242	2,93240378564095	0,00336349123393742	0,0416557783720159
"ENSG00000187555"	"ENSG00000187555"	"USP7"	3176,4164822425	0,540982493153038	0,0754021394856673	2,93071913688925	0,00338178381570677	0,0418446283659055
"ENSG00000107331"	"ENSG00000107331"	"ABCA2"	199,670013064552	-0,933621960813957	0,209549954251178	-2,92828487129344	0,00340837606810227	0,0421113722300284
"ENSG00000108469"	"ENSG00000108469"	"RECQL5"	511,91168821824	-0,705732857319834	0,131731028035362	-2,92818528081545	0,0034094680506308	0,0421113722300284
"ENSG00000138944"	"ENSG00000138944"	"SHISAL1"	157,23338437877	1,07235669124336	0,256989717270128	2,92757507668112	0,00341616573025667	0,0421562210896216
"ENSG00000139679"	"ENSG00000139679"	"LPAR6"	49,4503589461537	-1,59927455646398	0,437141506686042	-2,9264541044435	0,00342850088745422	0,0422704947980567
"ENSG00000101928"	"ENSG00000101928"	"MOSPD1"	1081,40738303995	0,641693656733546	0,110020456307507	2,92394403304793	0,00345626883283102	0,0425746663485018
"ENSG00000140564"	"ENSG00000140564"	"FURIN"	1630,38607768718	0,617905287035967	0,102017280139964	2,92014535799475	0,00349868154756744	0,0430364814351855
"ENSG00000164619"	"ENSG00000164619"	"BMPER"	568,567799803147	0,700912406863747	0,130448288842309	2,92002609037064	0,00350002082232759	0,0430364814351855
"ENSG00000103449"	"ENSG00000103449"	"SALL1"	33,5915646708582	1,77918989957365	0,501922643178044	2,90720077965488	0,00364679045713252	0,0448010977785529
"ENSG00000091009"	"ENSG00000091009"	"RBM27"	1408,9333385657	0,595905465603854	0,0949658892683231	2,90531124101089	0,00366888069379337	0,0450322347299799
"ENSG00000130429"	"ENSG00000130429"	"ARPC1B"	581,638465182543	-0,70042917218546	0,130964756539257	-2,9048209780883	0,00367463210927558	0,0450625937611163
"ENSG00000175567"	"ENSG00000175567"	"UCP2"	105,656277010389	-1,12250182747189	0,27643324199219	-2,90305833585154	0,00369537795617153	0,0452766138712032
"ENSG00000136108"	"ENSG00000136108"	"CKAP2"	392,603359215171	-0,750033717993543	0,148262392122524	-2,90049089210811	0,00372578665644738	0,0456085388835104
"ENSG00000259120"	"ENSG00000259120"	"SMIM6"	154,77029573925	-1,03305454709944	0,246213777709376	-2,89607898361035	0,00377857284094974	0,0462135594702279
"ENSG00000116273"	"ENSG00000116273"	"PHF13"	156,775757120733	0,954334814219372	0,219350864440244	2,89187287152078	0,00382952870029852	0,0467837071434466
"ENSG00000213937"	"ENSG00000213937"	"CLDN9"	66,5897675054524	1,34398025028506	0,354147903287043	2,89139153664595	0,00383539957450093	0,0467837071434466
"ENSG00000247596"	"ENSG00000247596"	"TWF2"	196,467255686977	-0,902635438009186	0,201501741246669	-2,89146602110972	0,00383449054795243	0,0467837071434466
"ENSG00000101079"	"ENSG00000101079"	"NDRG3"	155,387449819362	-1,00813651352873	0,238052150977138	-2,89069647429825	0,00384389172804876	0,046845726582878
"ENSG00000174136"	"ENSG00000174136"	"RGMB"	308,634091205967	0,822065087338184	0,1737031365495	2,8903628184924	0,0038479743434115	0,0468539444631336
"ENSG00000244187"	"ENSG00000244187"	"TMEM141"	64,9861057981558	-1,30007409553526	0,339237339067409	-2,88905135923292	0,00386405957211721	0,0470081654317657
"ENSG00000111640"	"ENSG00000111640"	"GAPDH"	29796,2565675631	-0,502444462755604	0,0631827465942928	-2,88756777110547	0,00388232960356474	0,0471480053456732
"ENSG00000122733"	"ENSG00000122733"	"PHF24"	23,0708022990971	2,22273825905466	0,658943063381046	2,88756095146019	0,00388241376673471	0,0471480053456732
"ENSG00000054267"	"ENSG00000054267"	"ARID4B"	3342,01765124993	0,570596367536545	0,0867962528480174	2,88717956494443	0,00388712320447797	0,0471635328260888
"ENSG00000112406"	"ENSG00000112406"	"HECA"	268,075584239551	0,806483707449299	0,168520450429385	2,88679330140498	0,00389189815323074	0,0471798270833007
"ENSG00000264522"	"ENSG00000264522"	"OTUD7B"	1146,48204335113	0,613692146757939	0,101766620443251	2,88593789868175	0,0039024915203487	0,047266564696241
"ENSG00000198742"	"ENSG00000198742"	"SMURF1"	2580,8103101732	0,566621703255615	0,0854957538928779	2,88460762115298	0,00391901781298221	0,0474249453125585
"ENSG00000100413"	"ENSG00000100413"	"POLR3H"	274,405299598622	-0,846831989511846	0,18273617050227	-2,88301975500413	0,00393882738133917	0,0476227440732362
"ENSG00000100342"	"ENSG00000100342"	"APOL1"	11,2915016936603	-2,95969902414631	0,915791490254646	-2,88242362179224	0,00394628794329951	0,0476710196454643
"ENSG00000101191"	"ENSG00000101191"	"DIDO1"	2619,30783111407	0,5486401410792	0,0793326712095627	2,88204263884209	0,00395106263500072	0,0476867937167295
"ENSG00000165997"	"ENSG00000165997"	"ARL5B"	5017,64334870589	0,536615802838245	0,0753168146392949	2,87606165868346	0,00402671045429025	0,0485571829957264
"ENSG00000184350"	"ENSG00000184350"	"MRGPRE"	10,2215175780562	-3,05520973360045	0,952576054933759	-2,87138199562517	0,00408681335412773	0,0492387582639736
"ENSG00000103942"	"ENSG00000103942"	"HOMER2"	174,979688411935	0,917041995402533	0,207996797329019	2,87043840611692	0,00409903046444154	0,0492995378781084
"ENSG00000174177"	"ENSG00000174177"	"CTU2"	250,366792244542	-0,843670877470306	0,182429687960465	-2,87053540092549	0,00409777309904626	0,0492995378781084
"ENSG00000091651"	"ENSG00000091651"	"ORC6"	194,830716987486	-0,913559928876039	0,206912767885766	-2,86864815033423	0,00412230090907272	0,0495360756966981
"ENSG00000108654"	"ENSG00000108654"	"DDX5"	26299,1214696121	0,487614716039499	0,0584636697681256	2,86698930642364	0,00414397014478592	0,0496662228250846
"ENSG00000125384"	"ENSG00000125384"	"PTGER2"	27,5744859861114	1,94118661047159	0,565414423814379	2,86725372079261	0,00414050922899481	0,0496662228250846
"ENSG00000176092"	"ENSG00000176092"	"CRYBG2"	23,1574695885876	-1,99335436516093	0,583627077276657	-2,8671636911865	0,00414168733060843	0,0496662228250846
"ENSG00000197766"	"ENSG00000197766"	"CFD"	71,1026419982269	-1,26356440900726	0,329182560008946	-2,86638638748546	0,00415187156018252	0,0497175769493285
"ENSG00000150054"	"ENSG00000150054"	"MPP7"	13,781033813622	2,55985400108137	0,781948633247472	2,86445158396038	0,00417732008692641	0,0499787808833572
"ENSG00000105379"	"ENSG00000105379"	"ETFB"	1171,22282570084	-0,595881033896793	0,0963407833419915	-2,8635955026177	0,00418862524216132	0,0500704619165145
"ENSG00000188735"	"ENSG00000188735"	"TMEM120B"	104,657058872923	-1,08204253927896	0,266254697721494	-2,86208110429687	0,00420869193263819	0,0502666272788681
"ENSG00000274290"	"ENSG00000274290"	"H2BC6"	52,7856810710353	1,44027056527452	0,391549522056333	2,8611210132274	0,00422145884379112	0,050375342643747
"ENSG00000205133"	"ENSG00000205133"	"TRIQK"	126,367086040257	-1,05606948845627	0,257437098970526	-2,85922072381859	0,00424683176479612	0,050634168491459
"ENSG00000125170"	"ENSG00000125170"	"DOK4"	102,921232675527	-1,14550255585359	0,288803542923991	-2,85835328575192	0,00425845982801263	0,0507288104468715
"ENSG00000170185"	"ENSG00000170185"	"USP38"	1015,02092953474	0,627977763832397	0,107773373081431	2,85764243084139	0,00426801040207839	0,0507985619024863
"ENSG00000169093"	"ENSG00000169093"	"ASMTL"	378,00573529322	-0,743751738679857	0,14840212300053	-2,85542908761719	0,004297871938934	0,0511097279796935
"ENSG00000128309"	"ENSG00000128309"	"MPST"	202,394038805987	-0,9408851665068	0,217595379803998	-2,85339315138984	0,00432550711667269	0,0513939034856521
"ENSG00000113249"	"ENSG00000113249"	"HAVCR1"	444,875469525021	-0,7934243310424	0,166310952993279	-2,84662147935339	0,00441858668677559	0,0524092417455599
"ENSG00000175792"	"ENSG00000175792"	"RUVBL1"	568,004151322348	-0,66419358207951	0,12091201093988	-2,84664508847388	0,00441825903987743	0,0524092417455599
"ENSG00000196584"	"ENSG00000196584"	"XRCC2"	54,2853130169057	-1,38597545271651	0,374717215490836	-2,8447464078217	0,00444467932519593	0,0526732816236797
"ENSG00000099219"	"ENSG00000099219"	"ERMP1"	649,802855789781	-0,731616586111026	0,144757323790642	-2,84349403078448	0,00446218452299601	0,0528351857343895
"ENSG00000186162"	"ENSG00000186162"	"CIDECP1"	309,823801277534	0,779647218841548	0,161770779670696	2,84134885037469	0,00449231415431684	0,0531461640958637
"ENSG00000104147"	"ENSG00000104147"	"OIP5"	38,1670449827522	-1,64594511545777	0,466709124253632	-2,84105248119637	0,00449649119891624	0,0531498405085997
"ENSG00000198848"	"ENSG00000198848"	"CES1"	69,6140011632517	-1,30128462387567	0,345661780213751	-2,83885775068583	0,00452753353890879	0,0534707934358928
"ENSG00000103479"	"ENSG00000103479"	"RBL2"	445,020573148907	-0,74616140657951	0,150167937573984	-2,83789877828981	0,00454115812037402	0,0535486868225403
"ENSG00000155465"	"ENSG00000155465"	"SLC7A7"	44,0209897218391	-1,5278818115864	0,425633430268137	-2,83784525765626	0,00454191960682927	0,0535486868225403
"ENSG00000239883"	"ENSG00000239883"	"PARGP1"	77,9585658386686	1,30561042929797	0,347501267274817	2,83627866173654	0,00456426029118861	0,0537659693427334
"ENSG00000221963"	"ENSG00000221963"	"APOL6"	77,9038360129341	-1,27087968740332	0,335549465962562	-2,83379883998806	0,00459982771125175	0,0541385544063166
"ENSG00000164695"	"ENSG00000164695"	"CHMP4C"	922,034869227096	0,669605456106635	0,123420620711104	2,83263407761473	0,00461662006530907	0,0542433128528237
"ENSG00000196305"	"ENSG00000196305"	"IARS1"	13240,5442581332	0,482530298083623	0,057377104853307	2,83266816091812	0,00461612789964634	0,0542433128528237
"ENSG00000023839"	"ENSG00000023839"	"ABCC2"	5318,06015335806	-0,559287910857711	0,0845020079215436	-2,83174230699795	0,0046295142040266	0,0543483618810877
"ENSG00000052850"	"ENSG00000052850"	"ALX4"	31,7322512111253	-1,79456869273141	0,521003648141224	-2,83024638693454	0,00465121700932624	0,0545565530948873
"ENSG00000106351"	"ENSG00000106351"	"AGFG2"	71,6469146972829	-1,21495511830969	0,316374925108587	-2,82878018225535	0,00467257805678516	0,0547603840977201
"ENSG00000119397"	"ENSG00000119397"	"CNTRL"	443,197370996275	0,747012383184845	0,15109981047512	2,82602858231351	0,00471290585051104	0,055185959733369
"ENSG00000165887"	"ENSG00000165887"	"ANKRD2"	41,86173536563	-1,55681975333332	0,438006224598709	-2,82374926170619	0,00474655016715883	0,0555326171471765
"ENSG00000124198"	"ENSG00000124198"	"ARFGEF2"	2712,13737207518	0,548592098099225	0,0809718087669859	2,82310722188569	0,00475606627168164	0,0555966352353806
